Bespin Gas,459,224.41,market,1702581357330
Elerium,363,202.73,market,1702581357581
Apple,505,192.93,market,1702581357832
Apple,977,166.97,fill or kill,1702581358082
Elerium,762,169.61,limit,1702581358331
Elerium,864,207.31,fill or kill,1702581358582
Linen Cloth,532,281.22,limit,1702581358832
Linen Cloth,992,242.17,fill or kill,1702581359082
Apple,700,174.37,fill or kill,1702581359331
Linen Cloth,343,204.34,day,1702581359582
Linen Cloth,53,263.43,stop,1702581359831
Linen Cloth,175,267.31,stop,1702581360082
Google,222,326.6,stop,1702581360331
Bespin Gas,178,164.23,limit,1702581360581
Linen Cloth,771,250.55,day,1702581360832
Elerium,875,105.95,day,1702581361082
Elerium,908,240.52,stop,1702581361331
Google,850,404.45,stop,1702581361581
Linen Cloth,766,274.94,fill or kill,1702581361831
Bespin Gas,508,241.02,stop,1702581362082
Elerium,308,243.02,limit,1702581362331
Linen Cloth,200,282.81,day,1702581362581
Linen Cloth,310,216.92,day,1702581362832
Linen Cloth,198,274.64,limit,1702581363081
Elerium,587,106.96,fill or kill,1702581363331
Bespin Gas,923,130.05,fill or kill,1702581363582
Elerium,253,49.95,day,1702581363832
Elerium,514,158.82,stop,1702581364082
Bespin Gas,549,178.11,fill or kill,1702581364332
Bespin Gas,1040,290.44,day,1702581364583
Apple,577,183.97,limit,1702581364832
Google,135,212.65,limit,1702581365083
Elerium,706,182.52,fill or kill,1702581365333
Elerium,1016,127.52,stop,1702581365582
Google,788,428.44,market,1702581365833
Google,482,176.68,fill or kill,1702581366083
Linen Cloth,979,241.14,fill or kill,1702581366332
Bespin Gas,829,262.82,fill or kill,1702581366582
Elerium,895,145.19,fill or kill,1702581366833
Apple,473,226.52,day,1702581367083
Bespin Gas,494,264.86,market,1702581367335
Linen Cloth,737,269.58,fill or kill,1702581367585
Linen Cloth,450,230.73,market,1702581367834
Linen Cloth,895,229.71,day,1702581368084
Google,383,188.43,limit,1702581368335
Google,290,496.89,market,1702581368585
Bespin Gas,290,141.89,stop,1702581368834
Elerium,659,193.16,day,1702581369085
Bespin Gas,416,164.9,stop,1702581369335
Bespin Gas,206,244.18,market,1702581369585
Linen Cloth,285,274.1,stop,1702581369836
Google,790,162.66,market,1702581370085
Google,342,274.25,market,1702581370335
Apple,798,185.77,day,1702581370585
Bespin Gas,181,188.16,fill or kill,1702581370836
Apple,218,228.89,stop,1702581371085
Apple,440,189.81,day,1702581371336
Google,296,253.05,market,1702581371586
Google,391,563.17,limit,1702581371835
Apple,761,204.07,stop,1702581372085
Bespin Gas,756,237.58,day,1702581372336
Apple,1018,154.45,stop,1702581372586
Bespin Gas,633,148.6,fill or kill,1702581372836
Elerium,780,174.05,market,1702581373086
Linen Cloth,385,310.7,stop,1702581373337
Elerium,702,153.95,limit,1702581373586
Elerium,511,302.06,stop,1702581373837
Bespin Gas,826,269.95,market,1702581374087
Linen Cloth,345,233.44,limit,1702581374336
Google,542,327.21,stop,1702581374586
Linen Cloth,309,243.88,stop,1702581374836
Elerium,521,104.92,limit,1702581375086
Elerium,136,169.45,day,1702581375337
Google,331,296.83,stop,1702581375587
Apple,879,170.46,stop,1702581375837
Linen Cloth,193,237.39,limit,1702581376086
Google,92,309.21,stop,1702581376337
Apple,802,175,market,1702581376587
Linen Cloth,537,249.14,limit,1702581376837
Google,138,377.1,market,1702581377087
Linen Cloth,244,236.04,market,1702581377337
Google,986,385.88,stop,1702581377586
Google,778,243.76,day,1702581377836
Elerium,426,145.51,day,1702581378087
Linen Cloth,694,204.65,limit,1702581378336
Linen Cloth,743,277.09,day,1702581378586
Bespin Gas,220,89.79,limit,1702581378836
Bespin Gas,631,280.67,day,1702581379087
Apple,723,252.1,limit,1702581379336
Google,646,589.45,stop,1702581379586
Elerium,504,149,market,1702581379837
Elerium,114,235.19,stop,1702581380086
Bespin Gas,895,144.97,market,1702581380336
Google,53,207.35,fill or kill,1702581380587
Bespin Gas,1002,279.74,day,1702581380836
Google,539,431.45,limit,1702581381086
Apple,561,193.81,market,1702581381336
Linen Cloth,470,223.28,market,1702581381587
Google,85,163.3,day,1702581381836
Google,728,242.89,stop,1702581382087
Elerium,768,80.86,limit,1702581382337
Google,716,216.56,stop,1702581382587
Bespin Gas,914,239.95,fill or kill,1702581382837
Elerium,598,217.17,day,1702581383088
Linen Cloth,551,251.55,stop,1702581383337
Elerium,323,108.82,stop,1702581383588
Elerium,703,179.56,day,1702581383839
Elerium,162,196.54,limit,1702581384089
Bespin Gas,593,443.48,fill or kill,1702581384340
Bespin Gas,801,247.07,stop,1702581384589
Apple,743,215.84,day,1702581384839
Apple,702,204.78,day,1702581385089
Apple,859,192.34,limit,1702581385340
Google,888,246.18,fill or kill,1702581385590
Linen Cloth,472,267.21,market,1702581385839
Apple,793,211.48,market,1702581386090
Bespin Gas,175,288.2,limit,1702581386340
Elerium,130,195.07,market,1702581386589
Linen Cloth,302,279.15,day,1702581386840
Google,285,162.05,stop,1702581387089
Linen Cloth,126,244.06,fill or kill,1702581387340
Bespin Gas,241,120.69,limit,1702581387591
Apple,360,185.65,fill or kill,1702581387841
Apple,356,181.33,fill or kill,1702581388090
Apple,123,192.05,fill or kill,1702581388341
Bespin Gas,843,80.15,day,1702581388590
Elerium,385,37.23,fill or kill,1702581388840
Google,1034,134.67,market,1702581389091
Bespin Gas,600,190.32,limit,1702581389341
Elerium,511,264.88,fill or kill,1702581389590
Bespin Gas,619,244.86,fill or kill,1702581389840
Elerium,684,143.67,fill or kill,1702581390090
Linen Cloth,537,239.72,limit,1702581390341
Elerium,917,204.59,fill or kill,1702581390592
Elerium,1046,206.86,market,1702581390842
Elerium,711,101.14,market,1702581391092
Apple,767,185.09,limit,1702581391343
Bespin Gas,105,289.27,fill or kill,1702581391592
Linen Cloth,962,264.87,fill or kill,1702581391842
Bespin Gas,236,228.21,fill or kill,1702581392093
Google,233,481.01,fill or kill,1702581392343
Apple,620,208.11,market,1702581392594
Bespin Gas,758,207.1,stop,1702581392844
Google,407,285.77,day,1702581393096
Bespin Gas,736,162.92,market,1702581393347
Apple,727,194.33,stop,1702581393597
Linen Cloth,607,324.3,market,1702581393846
Elerium,1032,174.22,stop,1702581394097
Apple,51,193.19,day,1702581394347
Google,542,418.82,limit,1702581394598
Elerium,372,171.13,stop,1702581394847
Apple,875,221.58,day,1702581395098
Apple,862,235.51,limit,1702581395348
Elerium,534,168.44,stop,1702581395598
Bespin Gas,52,370.6,fill or kill,1702581395849
Linen Cloth,743,330.17,day,1702581396099
Google,926,450.34,day,1702581396348
Bespin Gas,791,188.13,day,1702581396598
Google,1048,511.16,fill or kill,1702581396848
Google,199,253.93,fill or kill,1702581397099
Linen Cloth,673,237.92,day,1702581397348
Bespin Gas,743,329.83,market,1702581397599
Apple,55,205.67,stop,1702581397848
Apple,1005,159.6,day,1702581398098
Elerium,641,95.3,limit,1702581398349
Apple,771,215.45,stop,1702581398599
Bespin Gas,1045,114.38,stop,1702581398848
Elerium,940,158.24,day,1702581399098
Apple,585,188.67,fill or kill,1702581399349
Bespin Gas,953,179.21,fill or kill,1702581399600
Linen Cloth,660,287.55,stop,1702581399849
Linen Cloth,889,254.64,market,1702581400099
Elerium,927,166.15,day,1702581400350
Apple,504,172.72,day,1702581400600
Apple,936,167.24,limit,1702581400850
Google,361,372.74,day,1702581401100
Elerium,653,55.83,limit,1702581401350
Bespin Gas,221,147.47,day,1702581401600
Apple,211,200.07,stop,1702581401850
Apple,257,203.75,fill or kill,1702581402100
Elerium,1007,163.88,stop,1702581402350
Bespin Gas,617,166.43,limit,1702581402600
Bespin Gas,945,151.25,fill or kill,1702581402850
Google,176,139.01,fill or kill,1702581403100
Google,578,349.86,day,1702581403350
Bespin Gas,253,337.31,day,1702581403600
Bespin Gas,198,199.83,stop,1702581403850
Bespin Gas,763,66.47,day,1702581404100
Linen Cloth,567,208.05,fill or kill,1702581404351
Linen Cloth,787,231.81,limit,1702581404601
Linen Cloth,649,277.3,limit,1702581404850
Bespin Gas,224,355.13,fill or kill,1702581405100
Google,709,421.52,market,1702581405350
Linen Cloth,413,223.86,day,1702581405600
Bespin Gas,337,250.57,limit,1702581405850
Google,354,385.87,day,1702581406101
Google,365,434.31,fill or kill,1702581406352
Bespin Gas,495,223.94,limit,1702581406602
Apple,266,197.18,market,1702581406852
Google,580,209.48,day,1702581407102
Apple,258,175.33,fill or kill,1702581407352
Linen Cloth,763,191.44,market,1702581407603
Elerium,199,105.73,limit,1702581407854
Linen Cloth,626,161.8,market,1702581408104
Google,510,215.26,day,1702581408354
Google,270,170.95,market,1702581408603
Elerium,679,154.91,limit,1702581408854
Linen Cloth,165,328.87,market,1702581409104
Elerium,197,64.6,fill or kill,1702581409354
Apple,878,165.34,stop,1702581409603
Elerium,880,141.41,day,1702581409854
Elerium,507,121.75,limit,1702581410104
Bespin Gas,578,87.8,day,1702581410354
Linen Cloth,371,284.58,stop,1702581410604
Linen Cloth,292,237.69,fill or kill,1702581410854
Elerium,692,209.77,limit,1702581411103
Apple,651,185.69,fill or kill,1702581411354
Linen Cloth,1043,202.91,limit,1702581411604
Bespin Gas,602,85.45,fill or kill,1702581411853
Apple,209,236.31,day,1702581412104
Bespin Gas,758,197.74,stop,1702581412354
Apple,156,192.6,stop,1702581412603
Elerium,244,186.09,limit,1702581412854
Elerium,558,197.94,limit,1702581413105
Apple,504,203.35,fill or kill,1702581413354
Google,511,303.69,market,1702581413604
Apple,956,198.95,market,1702581413854
Linen Cloth,164,243.23,fill or kill,1702581414105
Apple,387,227.19,fill or kill,1702581414355
Apple,144,177.57,stop,1702581414605
Bespin Gas,137,270.02,market,1702581414855
Apple,181,193.54,fill or kill,1702581415105
Google,76,301.33,fill or kill,1702581415356
Bespin Gas,531,197.55,stop,1702581415606
Elerium,810,41.75,stop,1702581415856
Bespin Gas,293,150.58,fill or kill,1702581416106
Google,501,307.32,day,1702581416356
Google,210,115.96,day,1702581416607
Linen Cloth,987,235.72,stop,1702581416857
Apple,652,221.75,market,1702581417108
Bespin Gas,1005,237.33,fill or kill,1702581417359
Bespin Gas,184,313.23,stop,1702581417608
Bespin Gas,316,223.95,day,1702581417858
Apple,617,194.99,market,1702581418109
Apple,1001,208.94,stop,1702581418359
Apple,753,185.46,market,1702581418609
Bespin Gas,105,173.7,limit,1702581418859
Elerium,1011,108.98,stop,1702581419110
Elerium,62,110.12,fill or kill,1702581419360
Bespin Gas,944,153.45,day,1702581419610
Apple,460,198.41,stop,1702581419859
Bespin Gas,336,215.43,market,1702581420110
Bespin Gas,389,153.01,limit,1702581420359
Google,300,221.83,market,1702581420610
Elerium,826,145.61,fill or kill,1702581420860
Linen Cloth,642,258.4,limit,1702581421110
Linen Cloth,760,213,limit,1702581421361
Bespin Gas,287,109.28,limit,1702581421612
Google,763,382.7,market,1702581421861
Elerium,294,147.67,stop,1702581422111
Bespin Gas,848,172.27,market,1702581422362
Bespin Gas,374,323.79,fill or kill,1702581422613
Bespin Gas,641,262.66,stop,1702581422864
Apple,589,207.48,limit,1702581423114
Google,470,300.38,market,1702581423363
Bespin Gas,686,162.29,day,1702581423613
Bespin Gas,480,336.48,stop,1702581423863
Apple,575,192.02,day,1702581424114
Apple,142,162.63,day,1702581424363
Google,670,159.03,day,1702581424614
Apple,954,159.01,stop,1702581424863
Google,406,-113.71,market,1702581425114
Elerium,66,130.15,market,1702581425365
Google,582,249.37,limit,1702581425614
Google,520,195.7,market,1702581425865
Elerium,864,143.76,fill or kill,1702581426115
Linen Cloth,379,279.59,limit,1702581426366
Elerium,542,223.1,fill or kill,1702581426616
Apple,572,216.16,stop,1702581426867
Google,967,308.64,market,1702581427117
Linen Cloth,172,235.23,market,1702581427368
Apple,153,191.69,limit,1702581427618
Linen Cloth,595,258.37,market,1702581427867
Elerium,669,91.63,day,1702581428117
Apple,744,191.27,day,1702581428367
Apple,63,148.19,market,1702581428618
Google,932,148.71,market,1702581428868
Elerium,264,134.2,day,1702581429119
Bespin Gas,940,193.97,limit,1702581429369
Elerium,170,162.57,day,1702581429618
Elerium,392,141.41,limit,1702581429869
Apple,465,166.52,market,1702581430119
Google,951,177.65,stop,1702581430369
Apple,597,128.6,stop,1702581430619
Linen Cloth,1008,265.02,market,1702581430870
Linen Cloth,410,244.03,stop,1702581431119
Apple,529,222.26,stop,1702581431370
Bespin Gas,946,272.37,day,1702581431621
Apple,816,197.11,market,1702581431871
Elerium,255,168.24,fill or kill,1702581432121
Bespin Gas,721,248.36,market,1702581432371
Google,358,242.47,market,1702581432621
Elerium,213,137.37,limit,1702581432870
Google,871,415.07,stop,1702581433120
Bespin Gas,690,202.98,fill or kill,1702581433371
Elerium,789,138.37,stop,1702581433621
Apple,377,201.54,market,1702581433871
Google,338,219.39,market,1702581434121
Linen Cloth,334,259.01,day,1702581434372
Apple,796,204.14,stop,1702581434621
Apple,411,176.59,market,1702581434872
Bespin Gas,390,147.61,fill or kill,1702581435122
Google,619,394.13,day,1702581435373
Elerium,150,217.3,fill or kill,1702581435623
Google,740,286.52,market,1702581435873
Apple,868,186.34,limit,1702581436123
Bespin Gas,915,107.88,day,1702581436373
Elerium,856,213.36,day,1702581436624
Bespin Gas,815,241.37,fill or kill,1702581436874
Elerium,333,45.65,day,1702581437125
Linen Cloth,429,278.71,fill or kill,1702581437374
Bespin Gas,323,201.95,fill or kill,1702581437625
Elerium,115,189.77,stop,1702581437874
Bespin Gas,471,148.7,stop,1702581438125
Apple,827,177.66,day,1702581438375
Bespin Gas,952,349.31,fill or kill,1702581438624
Apple,81,217.54,market,1702581438875
Elerium,731,132.71,stop,1702581439125
Linen Cloth,701,236.29,market,1702581439374
Apple,774,153,fill or kill,1702581439625
Apple,295,208.05,day,1702581439874
Bespin Gas,955,127.59,day,1702581440125
Elerium,912,144.21,day,1702581440375
Elerium,133,143.33,market,1702581440624
Elerium,610,190.62,stop,1702581440874
Linen Cloth,196,221.02,fill or kill,1702581441125
Linen Cloth,413,274.11,limit,1702581441375
Google,90,265.95,limit,1702581441626
Google,136,227.74,market,1702581441875
Elerium,304,102.26,market,1702581442126
Google,385,424.34,limit,1702581442376
Linen Cloth,587,189.07,limit,1702581442626
Elerium,633,239.95,market,1702581442876
Google,597,303.51,stop,1702581443127
Google,614,387.95,fill or kill,1702581443377
Linen Cloth,924,294.38,market,1702581443627
Elerium,965,152.42,day,1702581443876
Apple,590,182.86,limit,1702581444126
Apple,141,190.29,market,1702581444377
Bespin Gas,101,310.59,market,1702581444627
Elerium,482,202.62,stop,1702581444878
Elerium,249,212.1,limit,1702581445127
Elerium,664,138.68,stop,1702581445377
Google,50,287.11,day,1702581445628
Bespin Gas,443,182.61,fill or kill,1702581445878
Elerium,548,115.27,day,1702581446127
Linen Cloth,421,280.21,day,1702581446377
Linen Cloth,220,281.07,fill or kill,1702581446628
Apple,177,187.92,day,1702581446878
Apple,399,188.63,stop,1702581447128
Apple,777,195.92,market,1702581447378
Elerium,723,68.97,limit,1702581447629
Bespin Gas,166,92.63,limit,1702581447878
Bespin Gas,206,231.1,fill or kill,1702581448129
Elerium,144,232.92,fill or kill,1702581448378
Apple,596,220.2,fill or kill,1702581448628
Apple,167,206.93,limit,1702581448878
Google,407,213.5,fill or kill,1702581449128
Linen Cloth,741,313.75,market,1702581449379
Elerium,138,150.72,stop,1702581449629
Apple,363,233.99,day,1702581449879
Elerium,656,214.63,day,1702581450129
Google,286,229.15,day,1702581450379
Apple,482,195.69,day,1702581450629
Linen Cloth,827,259.41,limit,1702581450879
Apple,526,239.57,market,1702581451130
Bespin Gas,1019,143.53,market,1702581451381
Apple,707,205.12,limit,1702581451631
Linen Cloth,675,268.6,limit,1702581451881
Elerium,484,130.49,day,1702581452132
Bespin Gas,716,192.86,fill or kill,1702581452382
Apple,760,194.7,market,1702581452632
Google,901,156.89,limit,1702581452882
Bespin Gas,523,197.77,stop,1702581453132
Linen Cloth,553,279.95,day,1702581453381
Linen Cloth,356,251.43,stop,1702581453632
Apple,806,176.69,market,1702581453882
Linen Cloth,114,289.6,limit,1702581454133
Bespin Gas,1000,290.17,fill or kill,1702581454384
Linen Cloth,1041,255.57,day,1702581454634
Google,741,371.08,stop,1702581454885
Google,686,287.42,fill or kill,1702581455135
Linen Cloth,485,229.79,limit,1702581455384
Bespin Gas,222,194.85,stop,1702581455634
Bespin Gas,352,198.05,limit,1702581455884
Google,213,349.81,market,1702581456134
Bespin Gas,238,86.3,limit,1702581456384
Elerium,362,230.36,day,1702581456635
Google,562,174.28,limit,1702581456885
Linen Cloth,63,147.34,fill or kill,1702581457135
Bespin Gas,597,7.15,day,1702581457386
Apple,552,142.45,day,1702581457635
Elerium,276,182.2,market,1702581457885
Google,688,92.04,day,1702581458136
Elerium,631,144.34,day,1702581458385
Elerium,531,184.93,market,1702581458636
Linen Cloth,488,268.15,market,1702581458885
Linen Cloth,468,179.98,day,1702581459135
Bespin Gas,901,358.96,limit,1702581459385
Linen Cloth,910,246.84,fill or kill,1702581459636
Google,270,154.6,stop,1702581459887
Linen Cloth,318,309.32,stop,1702581460136
Google,959,359.04,market,1702581460387
Google,680,510.02,limit,1702581460638
Elerium,157,115.83,limit,1702581460888
Bespin Gas,75,236.95,fill or kill,1702581461138
Linen Cloth,592,256.97,fill or kill,1702581461387
Elerium,927,151.64,market,1702581461637
Bespin Gas,883,304.39,day,1702581461887
Elerium,73,108.31,fill or kill,1702581462137
Linen Cloth,549,204.99,market,1702581462388
Linen Cloth,847,297.4,fill or kill,1702581462638
Google,226,454.78,fill or kill,1702581462888
Elerium,411,106.81,day,1702581463138
Elerium,194,156.18,fill or kill,1702581463639
Elerium,211,150.84,stop,1702581463888
Apple,1005,214.62,fill or kill,1702581464139
Bespin Gas,634,220.82,market,1702581463389
Apple,382,215.94,day,1702581464388
Apple,323,226.36,stop,1702581464638
Elerium,566,91.28,limit,1702581464888
Apple,190,198.5,day,1702581465139
Linen Cloth,677,243.12,stop,1702581465389
Elerium,583,186.9,market,1702581465639
Bespin Gas,420,177.1,market,1702581465890
Linen Cloth,1028,244.96,market,1702581466140
Google,364,421.3,fill or kill,1702581466389
Google,292,321.48,market,1702581466639
Google,302,415.6,stop,1702581466890
Google,594,519.22,stop,1702581467139
Elerium,676,120.75,market,1702581467390
Bespin Gas,586,115.91,limit,1702581467639
Google,435,350.79,market,1702581467890
Google,531,313.72,market,1702581468139
Google,257,278.37,day,1702581468390
Google,112,296.35,market,1702581468640
Apple,893,198.87,market,1702581468889
Apple,675,209.49,fill or kill,1702581469139
Linen Cloth,289,223.16,fill or kill,1702581469389
Apple,69,210.5,stop,1702581469640
Google,617,37.56,limit,1702581469890
Google,445,369.95,fill or kill,1702581470141
Google,320,223.54,stop,1702581470392
Google,115,241.58,day,1702581470642
Google,235,195.23,limit,1702581470892
Apple,303,227.46,limit,1702581471143
Elerium,968,82.55,stop,1702581471393
Bespin Gas,583,258.61,limit,1702581471643
Linen Cloth,123,216.91,stop,1702581471894
Elerium,505,100.64,stop,1702581472144
Linen Cloth,203,253.29,limit,1702581472394
Bespin Gas,385,238.78,stop,1702581472644
Bespin Gas,220,157.29,day,1702581472894
Elerium,631,75.57,limit,1702581473145
Apple,72,178.2,limit,1702581473394
Apple,599,218.25,limit,1702581473644
Bespin Gas,806,133.55,day,1702581473895
Elerium,556,187.06,fill or kill,1702581474144
Google,123,347.46,fill or kill,1702581474394
Linen Cloth,96,268.83,day,1702581474644
Linen Cloth,886,225.16,limit,1702581474895
Elerium,145,91.97,fill or kill,1702581475145
Bespin Gas,628,188.88,stop,1702581475396
Apple,222,164.75,stop,1702581475646
Linen Cloth,776,275.89,day,1702581475896
Elerium,1042,132.39,market,1702581476146
Bespin Gas,682,386.32,market,1702581476395
Elerium,279,98.34,market,1702581476645
Apple,348,215.6,limit,1702581476896
Google,830,315.07,stop,1702581477145
Linen Cloth,1011,261.67,limit,1702581477396
Elerium,120,172.03,market,1702581477646
Elerium,588,168.38,day,1702581477897
Linen Cloth,660,257.56,fill or kill,1702581478146
Elerium,303,104.55,day,1702581478397
Linen Cloth,500,259.67,day,1702581478646
Linen Cloth,726,256.64,market,1702581478897
Apple,505,190.36,stop,1702581479147
Apple,716,192.45,stop,1702581479399
Bespin Gas,968,276.03,market,1702581479649
Elerium,853,82.12,day,1702581479899
Bespin Gas,780,294.87,limit,1702581480149
Google,224,258.38,stop,1702581480398
Bespin Gas,571,206.97,stop,1702581480648
Bespin Gas,196,243.17,stop,1702581480899
Bespin Gas,443,118.26,limit,1702581481148
Google,943,158.08,stop,1702581481399
Google,468,212.75,limit,1702581481649
Apple,719,227.59,day,1702581481899
Elerium,859,70.84,stop,1702581482149
Linen Cloth,363,203.94,limit,1702581482400
Elerium,681,160.75,limit,1702581482650
Elerium,836,110.08,market,1702581482900
Elerium,676,124.54,stop,1702581483150
Elerium,519,186.63,fill or kill,1702581483401
Google,687,171.12,limit,1702581483650
Apple,222,233.89,fill or kill,1702581483901
Google,694,272.22,stop,1702581484150
Apple,663,243.72,market,1702581484401
Google,102,416.44,limit,1702581484652
Bespin Gas,104,194.69,market,1702581484902
Bespin Gas,786,211.38,day,1702581485151
Elerium,693,14.98,day,1702581485401
Google,94,79.87,day,1702581485651
Google,897,361.89,stop,1702581485902
Elerium,857,167,fill or kill,1702581486151
Bespin Gas,489,161.18,day,1702581486402
Apple,146,207.99,limit,1702581486652
Linen Cloth,56,231.67,stop,1702581486901
Linen Cloth,679,223.72,limit,1702581487152
Elerium,889,94.87,day,1702581487402
Elerium,346,206.79,limit,1702581487652
Bespin Gas,965,226.16,market,1702581487902
Elerium,319,112.06,day,1702581488152
Bespin Gas,547,275.48,limit,1702581488401
Linen Cloth,812,271.81,stop,1702581488652
Elerium,618,179.16,market,1702581488902
Google,680,83.78,limit,1702581489151
Apple,765,176.39,stop,1702581489402
Bespin Gas,386,233.39,fill or kill,1702581489653
Google,598,277.44,day,1702581489903
Elerium,917,151.16,day,1702581490153
Google,584,255.3,stop,1702581490404
Elerium,121,179.75,day,1702581490653
Linen Cloth,53,299.83,day,1702581490903
Bespin Gas,261,134.85,market,1702581491154
Bespin Gas,850,211.59,market,1702581491403
Elerium,131,138.32,fill or kill,1702581491654
Linen Cloth,1018,288.23,fill or kill,1702581491904
Linen Cloth,592,249.38,limit,1702581492153
Apple,1038,221.5,limit,1702581492404
Google,851,570.69,fill or kill,1702581492653
Apple,757,187.14,stop,1702581492903
Linen Cloth,611,207.79,day,1702581493154
Elerium,478,118.22,market,1702581493403
Apple,816,240.14,limit,1702581493654
Google,1041,315.59,limit,1702581493903
Linen Cloth,54,246.64,fill or kill,1702581494154
Google,773,188.64,limit,1702581494405
Google,137,201.99,market,1702581494656
Linen Cloth,672,231.7,market,1702581494906
Google,91,115.23,market,1702581495156
Google,363,321.67,stop,1702581495407
Apple,510,229.62,fill or kill,1702581495657
Bespin Gas,404,101.13,market,1702581495906
Google,463,420.94,fill or kill,1702581496156
Bespin Gas,612,146.53,limit,1702581496407
Bespin Gas,59,166.5,fill or kill,1702581496657
Bespin Gas,97,44.28,market,1702581496906
Elerium,512,232.77,fill or kill,1702581497157
Apple,446,242.58,stop,1702581497406
Apple,577,216.88,market,1702581497657
Google,425,288.87,fill or kill,1702581497908
Bespin Gas,555,276.62,limit,1702581498157
Apple,78,178.31,day,1702581498408
Linen Cloth,380,259.59,market,1702581498658
Linen Cloth,318,244.57,market,1702581498908
Bespin Gas,377,112.44,day,1702581499159
Linen Cloth,411,259.16,day,1702581499408
Apple,232,216.87,day,1702581499658
Elerium,503,221.99,limit,1702581499909
Linen Cloth,676,275.45,stop,1702581500159
Linen Cloth,357,171.18,stop,1702581500409
Linen Cloth,435,215.2,market,1702581500659
Linen Cloth,718,257.04,market,1702581500910
Google,62,114.09,market,1702581501161
Bespin Gas,872,80.82,day,1702581501411
Linen Cloth,612,266.63,fill or kill,1702581501662
Linen Cloth,52,263.31,fill or kill,1702581501912
Linen Cloth,762,245.26,market,1702581502161
Bespin Gas,520,208.12,market,1702581502411
Linen Cloth,861,245.71,fill or kill,1702581502661
Bespin Gas,446,179.56,day,1702581502911
Google,712,543.07,day,1702581503161
Apple,378,178.52,fill or kill,1702581503412
Google,978,353.82,fill or kill,1702581503662
Elerium,81,223.21,market,1702581503911
Elerium,619,112.93,day,1702581504162
Apple,920,229.33,limit,1702581504412
Bespin Gas,255,242.9,day,1702581504662
Apple,1002,221.53,day,1702581504911
Google,914,388.72,limit,1702581505162
Elerium,286,250.03,limit,1702581505413
Elerium,856,194.92,market,1702581505663
Linen Cloth,667,313.08,fill or kill,1702581505913
Bespin Gas,446,349.03,market,1702581506163
Apple,896,158.03,day,1702581506412
Linen Cloth,763,261.04,stop,1702581506663
Elerium,909,193.09,day,1702581506913
Apple,355,143.94,stop,1702581507164
Linen Cloth,226,250.92,market,1702581507414
Linen Cloth,112,223.93,day,1702581507665
Elerium,974,262.69,market,1702581507915
Linen Cloth,386,284.15,market,1702581508165
Bespin Gas,751,79.37,limit,1702581508415
Bespin Gas,818,206.65,stop,1702581508665
Apple,621,193.85,fill or kill,1702581508914
Apple,877,212.61,fill or kill,1702581509165
Linen Cloth,324,260.54,fill or kill,1702581509414
Linen Cloth,270,279.91,stop,1702581509665
Apple,873,193.64,limit,1702581509915
Linen Cloth,240,191.88,stop,1702581510164
Elerium,1038,191.51,limit,1702581510415
Google,606,240.75,day,1702581510665
Bespin Gas,632,292.97,limit,1702581510916
Google,486,394.32,day,1702581511165
Linen Cloth,928,232.19,day,1702581511416
Google,185,275.53,market,1702581511666
Linen Cloth,205,287.63,fill or kill,1702581511916
Linen Cloth,859,257.74,limit,1702581512165
Elerium,880,127.27,stop,1702581512416
Linen Cloth,171,255.03,market,1702581512666
Google,394,340.71,market,1702581512916
Apple,866,199.07,market,1702581513165
Elerium,340,181.11,limit,1702581513415
Linen Cloth,565,216.3,limit,1702581513666
Linen Cloth,1040,300.12,market,1702581513915
Linen Cloth,394,238.04,limit,1702581514165
Bespin Gas,491,161.76,stop,1702581514415
Apple,187,241.06,day,1702581514666
Linen Cloth,637,255.58,limit,1702581514916
Bespin Gas,229,321.19,fill or kill,1702581515165
Linen Cloth,427,275.22,stop,1702581515416
Apple,701,181.78,fill or kill,1702581515666
Elerium,67,272.3,stop,1702581515915
Linen Cloth,165,256.21,stop,1702581516165
Google,236,194.31,market,1702581516415
Google,697,254.02,market,1702581516665
Google,62,419.57,market,1702581516915
Bespin Gas,188,349.51,day,1702581517166
Bespin Gas,425,207.94,fill or kill,1702581517416
Linen Cloth,253,262.47,day,1702581517665
Bespin Gas,477,258.63,fill or kill,1702581517916
Bespin Gas,96,197.96,limit,1702581518166
Google,323,271.7,fill or kill,1702581518415
Elerium,758,169.75,market,1702581518665
Elerium,1028,151.61,limit,1702581518916
Elerium,766,21.28,fill or kill,1702581519166
Linen Cloth,649,241.57,limit,1702581519415
Google,123,382.71,stop,1702581519666
Apple,709,198.15,fill or kill,1702581519916
Elerium,657,288.88,limit,1702581520166
Elerium,293,247.54,limit,1702581520415
Elerium,675,246.75,stop,1702581520665
Google,622,260.83,stop,1702581520916
Apple,699,179.83,day,1702581521165
Linen Cloth,973,234.46,fill or kill,1702581521415
Google,643,336.9,market,1702581521665
Elerium,800,213.31,fill or kill,1702581521915
Elerium,577,133.87,stop,1702581522165
Linen Cloth,904,212.65,market,1702581522415
Linen Cloth,147,200.77,fill or kill,1702581522666
Apple,349,193.03,market,1702581522916
Apple,301,210.8,market,1702581523166
Google,735,142.79,day,1702581523417
Apple,969,218.3,limit,1702581523667
Google,448,425.57,fill or kill,1702581523917
Elerium,554,240.39,market,1702581524167
Apple,783,200.74,fill or kill,1702581524417
Elerium,141,146.54,fill or kill,1702581524667
Linen Cloth,590,232.34,day,1702581524917
